"","tinh","huyen","year","W_mean_WI","non_w_mean_WI","n"
"2526",70,698,2016,3.79683384822407,3.78928452477817,2
"2527",70,698,2018,NA,3.36656257188552,2
"2528",72,703,2010,3.31425401276622,3.32146311714383,5
"2529",72,703,2012,3.54311016299213,3.54495049393691,5
"2530",72,703,2014,3.64822433495428,3.64599793169499,5
"2531",72,703,2016,3.75001229634458,3.74225802325114,5
"2532",72,703,2018,NA,3.44247458644637,5
"2533",72,705,2010,3.1192583131831,3.11004396425182,5
"2534",72,705,2012,3.25762662035864,3.25474698895656,5
"2535",72,705,2014,3.55491565752443,3.50787765544362,5
"2536",72,705,2016,3.58376988945242,3.60004045894901,5
"2537",72,705,2018,NA,3.27597473016528,5
"2538",72,706,2010,3.26689980944776,3.26479432794849,5
"2539",72,706,2012,3.40312479988424,3.30955851178516,5
"2540",72,706,2014,3.71041836198084,3.76307944949389,5
"2541",72,706,2016,3.61699522402622,3.61891619576338,5
"2542",72,706,2018,NA,3.04442517479935,5
"2543",72,707,2010,3.21817341012039,3.2155877789164,5
"2544",72,707,2012,3.59184018625763,3.54511680996425,5
"2545",72,707,2014,3.80091991589423,3.78632196009207,5
"2546",72,707,2016,3.63676082603074,3.62234042792363,5
"2547",72,707,2018,NA,3.21203740353436,5
"2548",72,708,2010,3.14473738205076,3.16001927673289,5
"2549",72,708,2012,3.47198483887718,3.5076162452002,5
"2550",72,708,2014,3.36300291286435,3.43745174696696,5
"2551",72,708,2016,3.73609951700625,3.74848075210008,5
"2552",72,708,2018,NA,3.0031140998971,5
"2553",72,709,2010,3.01601305712836,3.01643542499889,5
"2554",72,709,2012,3.38105918217722,3.40373017642037,5
"2555",72,709,2014,3.74910466111805,3.6766939942002,5
"2556",72,709,2016,3.83776652050687,3.83296588099528,5
"2557",72,709,2018,NA,3.53853343209601,5
"2558",72,710,2010,3.46321540013673,3.46472774907608,5
"2559",72,710,2012,3.49464632076144,3.46951236478684,5
"2560",72,710,2014,3.70554208372179,3.70073833980454,5
"2561",72,710,2016,3.36760656971163,3.31160282208829,5
"2562",72,710,2018,NA,3.1982007614032,5
"2563",72,711,2010,2.85638752918075,2.85210253364896,5
"2564",72,711,2012,3.11390944943967,3.1662780642887,5
"2565",72,711,2014,2.82114600618298,2.80286316873725,5
"2566",72,711,2016,3.50392532685627,3.54289657685154,5
"2567",72,711,2018,NA,2.93342302899968,5
"2568",72,712,2010,3.28226797318513,3.25584614610465,5
"2569",72,712,2012,3.63116673966597,3.62254371946539,5
"2570",72,712,2014,3.7011768353801,3.69521846308229,5
"2571",72,712,2016,3.76579613862873,3.7713250356569,5
"2572",72,712,2018,NA,3.20280215194699,5
"2573",74,718,2010,3.31256416106174,3.30829273230429,5
"2574",74,718,2012,3.75073977208906,3.8064059980463,5
"2575",74,718,2014,3.73167962646937,3.67394846517098,5
"2576",74,718,2016,3.86294175038372,3.792460681686,5
"2577",74,718,2018,NA,3.21597682154668,5
"2578",74,719,2014,3.71294848454144,3.69243045175006,3
"2579",74,719,2016,3.65197979821106,3.72695355857987,3
"2580",74,719,2018,NA,3.3624794025273,3
"2581",74,720,2010,3.05215218047919,3.03676147916182,5
"2582",74,720,2012,3.7318825121384,3.78197429140763,5
"2583",74,720,2014,3.65420970029642,3.59077666944034,5
"2584",74,720,2016,3.67836039219001,3.65459402556817,5
"2585",74,720,2018,NA,3.38681939395528,5
"2586",74,721,2010,2.94203885181884,2.94660036201096,5
"2587",74,721,2012,3.22564712648872,3.1415749119805,5
"2588",74,721,2014,3.52581504811818,3.41318330724215,5
"2589",74,721,2016,3.54624930690684,3.52845622075534,5
"2590",74,721,2018,NA,2.80958684378903,5
"2591",74,722,2010,3.38570476801639,3.38748087587107,5
"2592",74,722,2012,3.65759348683829,3.69448345377828,5
"2593",74,722,2014,3.76613314047552,3.76449050879523,5
"2594",74,722,2016,3.95522170672716,4.00109640407905,5
"2595",74,722,2018,NA,3.32020764449293,5
"2596",74,723,2010,3.19401524273082,3.1865544271021,5
"2597",74,723,2012,3.64494020734282,3.59380350654712,5
"2598",74,723,2014,3.5072469229984,3.52406290586949,5
"2599",74,723,2016,3.548183783085,3.5318092915181,5
"2600",74,723,2018,NA,2.9791261867969,5
"2601",74,724,2010,2.86175935013474,2.85413992399647,5
"2602",74,724,2012,2.92555094865022,2.97740475705793,5
"2603",74,724,2014,3.21149381005079,3.35238462949981,5
"2604",74,724,2016,3.41556450239786,3.43620616859542,5
"2605",74,724,2018,NA,2.89758222463074,5
"2606",74,725,2010,2.79151340296066,2.78358298049762,5
"2607",74,725,2012,3.22113966821322,3.23245334424919,5
"2608",74,725,2014,3.40594526689107,3.40648907131922,5
"2609",74,725,2016,3.55760205773247,3.54136321148355,5
"2610",74,725,2018,NA,3.19842633997905,5
"2611",74,726,2014,3.92197181804867,3.92110063779364,3
"2612",74,726,2016,3.76182419572405,3.74760222883134,3
"2613",74,726,2018,NA,3.46006735548376,3
"2614",75,731,2010,3.42821190278012,3.42827821780249,5
"2615",75,731,2012,3.72257914588935,3.72735418845226,5
"2616",75,731,2014,3.70356036433663,3.68387203576588,5
"2617",75,731,2016,3.83788475335526,3.84298477827705,5
"2618",75,731,2018,NA,3.31450050650873,5
"2619",75,732,2010,2.79257518756319,2.78919363851627,5
"2620",75,732,2012,3.8467782662848,3.84349566586664,5
"2621",75,732,2014,3.91691221007045,3.90591513325836,5
"2622",75,732,2016,3.78143065856861,3.73546531062701,5
"2623",75,732,2018,NA,3.2432762084939,5
"2624",75,734,2010,2.81083117724746,2.80993127898241,5
"2625",75,734,2012,3.51099697001952,3.50964759480597,5
"2626",75,734,2014,3.61265308843713,3.61018062085172,5
"2627",75,734,2016,3.70862601457256,3.70084551735148,5
"2628",75,734,2018,NA,3.4630448320708,5
"2629",75,735,2010,2.51208273531289,2.28632521698169,5
"2630",75,735,2012,2.7679957058287,2.68231727936291,5
"2631",75,735,2014,2.8317819917541,2.89337377992174,5
"2632",75,735,2016,4.0649551956042,4.07005089662838,5
"2633",75,735,2018,NA,3.17878924531795,5
"2634",75,736,2010,3.01294004501117,3.00784874798838,5
"2635",75,736,2012,3.43156284832698,3.44319263104994,5
"2636",75,736,2014,3.57527146009776,3.57539789897217,5
"2637",75,736,2016,3.75669400578604,3.77310437563587,5
"2638",75,736,2018,NA,3.50199981076086,5
"2639",75,737,2010,3.13593188944331,3.1336838256444,5
"2640",75,737,2012,3.24175081221841,3.23872558308306,5
"2641",75,737,2014,3.58949378169278,3.53208985378123,5
"2642",75,737,2016,3.40749295025535,3.3927842717473,5
"2643",75,737,2018,NA,3.08426411486388,5
"2644",75,738,2010,3.23082937788824,3.23082937788824,5
"2645",75,738,2012,3.80544220129588,3.80747367958966,5
"2646",75,738,2014,3.79894078458342,3.7823456404735,5
"2647",75,738,2016,3.58008294032381,3.562674423945,5
"2648",75,738,2018,NA,3.16842145208666,5
"2649",75,739,2010,2.82777684002049,2.82877566950166,5
"2650",75,739,2012,3.28836648630814,3.27862909371834,5
"2651",75,739,2014,3.65432280310664,3.61720794792973,5
"2652",75,739,2016,3.78193566391512,3.77056711431091,5
"2653",75,739,2018,NA,3.49814823205986,5
"2654",75,740,2010,3.03234850805764,3.03005297608161,5
"2655",75,740,2012,3.48218078456822,3.48107779079918,5
"2656",75,740,2014,3.65646874413804,3.66062932226264,5
"2657",75,740,2016,3.45821264107045,3.50818669034786,5
"2658",75,740,2018,NA,3.16142289820457,5
"2659",75,741,2010,2.79635389167814,2.81910996951681,5
"2660",75,741,2012,3.47738377616244,3.48107399374639,5
"2661",75,741,2014,3.63168462929936,3.63573929673219,5
"2662",75,741,2016,3.87718120725219,3.87288436562101,5
"2663",75,741,2018,NA,3.51247391151326,5
"2664",75,742,2010,2.54468729197233,2.55049847443768,5
"2665",75,742,2012,3.49683912274067,3.50347442349218,5
"2666",75,742,2014,3.29925527365545,3.2963195671628,5
"2667",75,742,2016,3.5093609484291,3.52338917521613,5
"2668",75,742,2018,NA,3.58137246520525,5
"2669",77,747,2010,3.00130344099074,3.007401993436,5
"2670",77,747,2012,3.60723387437689,3.58746117607691,5
"2671",77,747,2014,3.85037836255166,3.84177133017725,5
"2672",77,747,2016,3.85312426539958,3.85838652781413,5
"2673",77,747,2018,NA,3.42049626892949,5
"2674",77,748,2010,3.57076460343943,3.59875962557571,5
"2675",77,748,2012,3.86310647448165,3.88587644462053,5
"2676",77,748,2014,3.85830303406475,3.8330107061615,5
"2677",77,748,2016,3.96554044097078,3.92618530852216,5
"2678",77,748,2018,NA,2.97373110618676,5
"2679",77,750,2010,2.95128619310293,2.94742776044856,5
"2680",77,750,2012,3.54056008759445,3.49806320482765,5
"2681",77,750,2014,3.74881971211613,3.75272457252569,5
"2682",77,750,2016,3.8081068793608,3.80051613801307,5
"2683",77,750,2018,NA,3.36189172588512,5
"2684",77,751,2010,2.73650905899864,2.74101635956513,5
"2685",77,751,2012,3.48785356633032,3.51189109635927,5
"2686",77,751,2014,3.5826916480976,3.56460962031757,5
"2687",77,751,2016,3.71113981561048,3.70763471807898,5
"2688",77,751,2018,NA,3.15119332630898,5
"2689",77,752,2010,2.79122699391658,2.79969399889578,5
"2690",77,752,2012,3.66747646629327,3.6902091933227,5
"2691",77,752,2014,3.64208737780901,3.63051922729188,5
"2692",77,752,2016,3.6397022357604,3.64251289783316,5
"2693",77,752,2018,NA,3.41499514683448,5
"2694",77,753,2010,2.92213490795309,2.92291286987759,5
"2695",77,753,2012,3.49367266926355,3.48252127892446,5
"2696",77,753,2014,3.60677980828556,3.604289076913,5
"2697",77,753,2016,3.70411944757095,3.70441937272366,5
"2698",77,753,2018,NA,3.01957380243256,5
"2699",77,754,2010,3.05364343966803,3.05646491673094,5
"2700",77,754,2012,3.295184359381,3.02712845819812,5
"2701",77,754,2014,3.49783765394804,3.46543599159938,5
"2702",77,754,2016,3.56256517301096,3.56487720353334,5
"2703",77,754,2018,NA,3.39282907351987,5
"2704",79,760,2010,3.32427338284458,3.33532081263889,5
"2705",79,760,2012,3.45064669524201,3.41305708129061,5
"2706",79,760,2014,3.69090121924747,3.76943162955478,5
"2707",79,760,2016,3.28674648113359,3.28995509504693,5
"2708",79,760,2018,NA,3.40799642475604,5
"2709",79,761,2010,3.42753817777982,3.43288349644699,5
"2710",79,761,2012,3.57451287287493,3.59689470873705,5
"2711",79,761,2014,3.53843401570291,3.60629571017833,5
"2712",79,761,2016,3.52195017816438,3.53143438646267,5
"2713",79,761,2018,NA,3.48428436669151,5
"2714",79,762,2010,3.17647502544107,3.16539571449715,5
"2715",79,762,2012,3.37140200414436,3.22463251521317,5
"2716",79,762,2014,3.27721080582687,3.25274985721083,5
"2717",79,762,2016,3.60408436491868,3.57114078905383,5
"2718",79,762,2018,NA,3.27158101727912,5
"2719",79,763,2010,2.81961199050676,2.8121531298385,5
"2720",79,763,2012,3.46580931849809,3.37042324946611,5
"2721",79,763,2014,3.34075630700999,3.34519324966405,5
"2722",79,763,2016,3.6253191286467,3.58465379495927,5
"2723",79,763,2018,NA,3.26132994001213,5
"2724",79,764,2010,3.62884078214001,3.6325558970639,5
"2725",79,764,2012,3.85293070171898,3.73742295787892,5
"2726",79,764,2014,3.65448476241512,3.63503560075008,5
"2727",79,764,2016,3.86668670501399,3.86074358695101,5
"2728",79,764,2018,NA,3.54077667706921,5
"2729",79,765,2010,3.04991278977298,3.04383416333531,5
"2730",79,765,2012,3.35997168242871,3.37063552792981,5
"2731",79,765,2014,3.95939676105684,3.94919678980342,5
"2732",79,765,2016,3.72536317630042,3.75997291690753,5
"2733",79,765,2018,NA,3.32289784158418,5
"2734",79,766,2010,3.22358752799861,3.25351139152083,5
"2735",79,766,2012,3.37973423640691,3.3931125185215,5
"2736",79,766,2014,3.9183777537909,3.91678331382926,5
"2737",79,766,2016,3.76777165614511,3.80167866869112,5
"2738",79,766,2018,NA,3.38495299126299,5
"2739",79,767,2010,3.10166632761934,3.18927684965449,5
"2740",79,767,2012,3.51217402743913,3.51584035895296,5
"2741",79,767,2014,3.72028804410038,3.70525607145142,5
"2742",79,767,2016,3.63340184381706,3.62640061967471,5
"2743",79,767,2018,NA,3.28126103400008,5
"2744",79,768,2010,3.78103719089754,3.79022289396573,5
"2745",79,768,2012,3.91176984123794,3.94501625084652,5
"2746",79,768,2014,3.91672540278901,3.91959834003187,5
"2747",79,768,2016,3.77744510058522,3.75747454001814,5
"2748",79,768,2018,NA,3.23858583735194,5
"2749",79,769,2010,3.40067269381277,3.38538088678616,5
"2750",79,769,2012,3.76622060836334,3.72286061191357,5
"2751",79,769,2014,3.34928403046433,3.35109921700549,5
"2752",79,769,2016,3.52778605268482,3.55281821775186,5
"2753",79,769,2018,NA,3.01581459508619,5
"2754",79,770,2010,3.35793837248851,3.37321326629769,5
"2755",79,770,2012,3.45990793575698,3.47689491837285,5
"2756",79,770,2014,3.69291177942797,3.75230293482608,5
"2757",79,770,2016,3.79258843081172,3.80048538132077,5
"2758",79,770,2018,NA,3.47901075692461,5
"2759",79,771,2010,4.02801025560774,4.01708133024977,5
"2760",79,771,2012,3.92601007051786,3.94733970764408,5
"2761",79,771,2014,3.9568190276293,3.98117775753932,5
"2762",79,771,2016,3.93119237921434,3.90496621464629,5
"2763",79,771,2018,NA,3.47321228689047,5
"2764",79,772,2010,3.3946998234266,3.39540866928979,5
"2765",79,772,2012,3.46123366968327,3.45907724838087,5
"2766",79,772,2014,3.47960033239524,3.48069395921646,5
"2767",79,772,2016,3.44552602587294,3.4935714131365,5
"2768",79,772,2018,NA,3.21363104814487,5
"2769",79,773,2010,2.82986016594051,2.84179451082289,5
"2770",79,773,2012,3.42939463196863,3.42776202128219,5
"2771",79,773,2014,3.43091891847465,3.42699356657643,5
"2772",79,773,2016,3.81045692755721,3.80410352552152,5
"2773",79,773,2018,NA,3.11251641385654,5
"2774",79,774,2010,3.22261430413588,3.2240619967977,5
"2775",79,774,2012,3.29520401619822,3.28533308659744,5
"2776",79,774,2014,3.55021561878605,3.56611230383396,5
"2777",79,774,2016,3.53047626686907,3.54510862717647,5
"2778",79,774,2018,NA,3.25006392789206,5
"2779",79,775,2010,3.32125039287876,3.30436793661824,5
"2780",79,775,2012,3.24696418718966,3.22683762717576,5
"2781",79,775,2014,3.5388317280009,3.51599566903113,5
"2782",79,775,2016,3.63260323154963,3.59703079498553,5
"2783",79,775,2018,NA,3.24261787527642,5
"2784",79,776,2010,3.13160719677537,3.12812725222852,5
"2785",79,776,2012,3.76314338898128,3.73353729001903,5
"2786",79,776,2014,3.51190807426709,3.49860111950177,5
"2787",79,776,2016,3.67403736504581,3.66878829882874,5
"2788",79,776,2018,NA,3.25174869367675,5
"2789",79,777,2010,2.98014881047785,2.96031396706702,5
"2790",79,777,2012,3.33867210722386,3.34108184231451,5
"2791",79,777,2014,3.43493562156928,3.47432799287525,5
"2792",79,777,2016,3.85104884888405,3.85865170716753,5
"2793",79,777,2018,NA,3.47662392031648,5
"2794",79,778,2010,3.36508483619607,3.39000421017647,5
"2795",79,778,2012,3.60602136753856,3.73552618684088,5
"2796",79,778,2014,3.74369471033808,3.75677629200846,5
"2797",79,778,2016,3.81480169477489,3.76674121403304,5
"2798",79,778,2018,NA,3.27046348430064,5
"2799",79,783,2010,2.57823227115511,2.57926937105262,5
"2800",79,783,2012,3.31135981084756,3.30088135859801,5
"2801",79,783,2014,3.68564916638296,3.68210614506381,5
"2802",79,783,2016,3.81934182230844,3.8152463674342,5
"2803",79,783,2018,NA,3.45445946112892,5
"2804",79,784,2010,3.44918968532124,3.46142148826935,5
"2805",79,784,2012,3.66639283481938,3.68419474761787,5
"2806",79,784,2014,3.569482525414,3.57161916149892,5
"2807",79,784,2016,3.74584533216059,3.71176333156465,5
"2808",79,784,2018,NA,3.58639053627321,5
"2809",79,785,2010,2.78304595394898,2.76131655322759,5
"2810",79,785,2012,3.10438440220127,3.19379058894601,5
"2811",79,785,2014,3.47104636889518,3.55142716500517,5
"2812",79,785,2016,3.68790251505143,3.66673374436843,5
"2813",79,785,2018,NA,2.96601237987576,5
"2814",79,786,2010,3.47435530696575,3.48385266340842,5
"2815",79,786,2012,3.68880676876264,3.68866353917004,5
"2816",79,786,2014,3.60138311512416,3.56647591663569,5
"2817",79,786,2016,3.96354779621921,3.88687668283243,5
"2818",79,786,2018,NA,3.17467894012028,5
"2819",79,787,2010,2.6951066896098,2.6951066896098,5
"2820",79,787,2012,3.77765150361661,3.77765150361661,5
"2821",79,787,2014,1.9485064262769,1.9485064262769,5
"2822",79,787,2016,2.71807556996152,2.71807556996152,5
"2823",79,787,2018,NA,2.94341148798161,5
"2824",80,794,2010,2.82019413485073,2.81031357689144,5
"2825",80,794,2012,3.77987347456388,3.77858556279928,5
"2826",80,794,2014,3.57770731389532,3.56433607113019,5
"2827",80,794,2016,3.53352439686015,3.51787792235216,5
"2828",80,794,2018,NA,3.27574783714738,5
"2829",80,795,2014,3.22305911737239,3.22305911737239,3
"2830",80,795,2016,3.37454845313183,3.37454845313183,3
"2831",80,795,2018,NA,3.13353852344732,3
"2832",80,796,2010,1.72957414667577,1.72957414667577,5
"2833",80,796,2012,3.31014183254711,3.3101418325471,5
"2834",80,796,2014,2.96984971957737,2.96984971957737,5
"2835",80,796,2016,2.9579661678852,2.9579661678852,5
"2836",80,796,2018,NA,2.41630654950331,5
"2837",80,797,2010,3.0451970234751,3.03554909164853,5
"2838",80,797,2012,3.46469085470293,3.49492303923782,5
"2839",80,797,2014,3.9019224145493,3.87569061647655,5
"2840",80,797,2016,3.59939784818628,3.57699891644723,5
"2841",80,797,2018,NA,3.1232155233457,5
"2842",80,798,2010,2.81526811844292,2.81966157746375,5
"2843",80,798,2012,3.16035865420462,3.18592110281711,5
"2844",80,798,2014,2.87571874440003,2.87571874440003,5
"2845",80,798,2016,2.97605571201473,2.97605571201473,5
"2846",80,798,2018,NA,2.89641858929638,5
"2847",80,799,2010,2.75885078520041,2.74660417080662,5
"2848",80,799,2012,3.26407321306346,3.25025132067759,5
"2849",80,799,2014,3.20839370068286,3.19675599342683,5
"2850",80,799,2016,3.60707698349898,3.57653059020167,5
"2851",80,799,2018,NA,3.36295974342257,5
"2852",80,800,2010,2.55901726027047,2.55696393395202,5
"2853",80,800,2012,2.55725851856808,2.55216734860809,5
"2854",80,800,2014,2.75834751413794,2.72859737625518,5
"2855",80,800,2016,3.16596685071227,3.13316795701425,5
"2856",80,800,2018,NA,2.94363027641731,5
"2857",80,801,2010,1.95143358197592,1.95572360476036,5
"2858",80,801,2012,2.7098111565312,2.72969381189913,5
"2859",80,801,2014,2.98534427626108,3.016382847261,5
"2860",80,801,2016,3.15109418419836,3.14249609243265,5
"2861",80,801,2018,NA,2.89769184652574,5
"2862",80,802,2010,3.20359193372487,3.20381872974504,5
"2863",80,802,2012,3.88834894676158,3.88917581556113,5
"2864",80,802,2014,3.74322436972903,3.74263022355516,5
"2865",80,802,2016,3.66804472058665,3.7113976761068,5
"2866",80,802,2018,NA,3.4575806358629,5
"2867",80,803,2010,2.78602005861611,2.785667896139,5
"2868",80,803,2012,3.43110603669147,3.42675834063471,5
"2869",80,803,2014,3.44558416819102,3.43660227509934,5
"2870",80,803,2016,3.71739437495364,3.74120704216439,5
"2871",80,803,2018,NA,3.35064514472223,5
"2872",80,804,2010,1.79025825095955,1.78328808002263,5
"2873",80,804,2012,3.24938469985034,3.25683655975067,5
"2874",80,804,2014,3.36160585637808,3.39739867561984,5
"2875",80,804,2016,3.42287320515059,3.43608120100754,5
"2876",80,804,2018,NA,3.26770360754622,5
"2877",80,805,2010,2.57824870561447,2.57844761826368,5
"2878",80,805,2012,3.58890588499407,3.58837439960509,5
"2879",80,805,2014,3.7610105849902,3.75991874719049,5
"2880",80,805,2016,3.85589435037119,3.8526287211816,5
"2881",80,805,2018,NA,3.10366500754484,5
"2882",80,806,2010,2.55431606690623,2.56036186248411,5
"2883",80,806,2012,3.41195387136727,3.4124143939309,5
"2884",80,806,2014,3.38764445367204,3.38781522727243,5
"2885",80,806,2016,3.49342306163191,3.51398518865803,5
"2886",80,806,2018,NA,3.15508913524377,5
"2887",80,807,2010,3.1009281544758,3.09616635891953,5
"2888",80,807,2012,3.2658773703285,3.26463721071149,5
"2889",80,807,2014,3.27276734305443,3.27662107093852,5
"2890",80,807,2016,3.68166600230202,3.65837290082738,5
"2891",80,807,2018,NA,3.44465497305044,5
"2892",80,808,2010,3.18535604201937,3.19300296310647,5
"2893",80,808,2012,3.48638187212003,3.48470437637317,5
"2894",80,808,2014,3.68013168558019,3.70796602276579,5
"2895",80,808,2016,3.03189968306189,3.17971138294926,5
"2896",80,808,2018,NA,3.26625128368394,5
"2897",82,815,2010,3.00422632134776,3.01041267784839,5
"2898",82,815,2012,3.50104733533489,3.47958249477946,5
"2899",82,815,2014,3.6683115183543,3.64124923592552,5
"2900",82,815,2016,3.79913062563189,3.8071118967785,5
"2901",82,815,2018,NA,3.381349005472,5
"2902",82,816,2010,2.5140630985706,2.51302312370203,5
"2903",82,816,2012,3.26745306679914,3.25425186510273,5
"2904",82,816,2014,3.26907300179128,3.25308493667886,5
"2905",82,816,2016,3.61117703884368,3.59472501682987,5
"2906",82,816,2018,NA,3.17935987269063,5
"2907",82,817,2014,3.62096738695078,3.61318518965324,3
"2908",82,817,2016,3.62578355430548,3.62374629602635,3
"2909",82,817,2018,NA,3.07855378201363,3
"2910",82,818,2010,2.02676771218863,2.03541333712346,5
"2911",82,818,2012,3.16697601057005,3.17016152022948,5
"2912",82,818,2014,3.29573905953656,3.28848249164181,5
"2913",82,818,2016,3.52580561003735,3.48559594471916,5
"2914",82,818,2018,NA,2.94387678033979,5
"2915",82,819,2010,2.72454665037503,2.71983559492068,5
"2916",82,819,2012,3.19950188391073,3.19791958521374,5
"2917",82,819,2014,3.46514652719444,3.46566563275921,5
"2918",82,819,2016,3.48732363407987,3.48627654842205,5
"2919",82,819,2018,NA,3.17911520917759,5
"2920",82,820,2010,2.75590871112171,2.75003248257185,5
"2921",82,820,2012,3.06980853463324,3.0589624270178,5
"2922",82,820,2014,3.31498736445611,3.318064951227,5
"2923",82,820,2016,3.6065404174446,3.60623777230988,5
"2924",82,820,2018,NA,3.3801966423916,5
"2925",82,821,2010,2.56631073390847,2.56685793007295,5
"2926",82,821,2012,3.43051267666366,3.4275963640082,5
"2927",82,821,2014,3.65271292405922,3.66116149873633,5
"2928",82,821,2016,3.35203784108907,3.64681033100708,5
"2929",82,821,2018,NA,3.32621170260144,5
"2930",82,822,2010,2.85836576706929,2.84990677887915,5
"2931",82,822,2012,3.478526410785,3.47889868619988,5
"2932",82,822,2014,3.51838865848053,3.51709237141957,5
"2933",82,822,2016,3.62719279660575,3.63291238820842,5
"2934",82,822,2018,NA,3.10042085103779,5
"2935",82,823,2010,1.98766924613123,1.99329682078924,5
"2936",82,823,2012,2.80053506595115,2.80156276670919,5
"2937",82,823,2014,3.59723766164212,3.60097610850924,5
"2938",82,823,2016,3.31057419703557,3.3128282256725,5
"2939",82,823,2018,NA,3.25217777766366,5
"2940",82,824,2010,2.32850832824432,2.32422853010034,5
"2941",82,824,2012,3.07208255486603,3.07327455785302,5
"2942",82,824,2014,3.54868280233865,3.54871453789012,5
"2943",82,824,2016,3.67844068343113,3.6802181220091,5
"2944",82,824,2018,NA,3.46124370907304,5
"2945",82,825,2010,2.32193480777695,2.31898172563373,5
"2946",82,825,2012,3.41694310976792,3.42258875903616,5
"2947",82,825,2014,3.65591193900566,3.64953114926826,5
"2948",82,825,2016,3.72710017382611,3.7275316514978,5
"2949",82,825,2018,NA,3.00127324936002,5
"2950",83,829,2010,2.36786372514882,2.33339343585144,5
"2951",83,829,2012,3.45344351280784,3.48573322799323,5
"2952",83,829,2014,3.57956978040728,3.60378047564395,5
"2953",83,829,2016,3.58476742046885,3.573909706641,5
"2954",83,829,2018,NA,3.12998328591765,5
"2955",83,831,2010,2.68676952756346,2.68020996615454,5
"2956",83,831,2012,2.98812534736093,2.99094574416635,5
"2957",83,831,2014,3.32602640857056,3.29988674542334,5
"2958",83,831,2016,3.37992859292442,3.38630395682722,5
"2959",83,831,2018,NA,3.04271127886974,5
"2960",83,832,2010,2.37746682358735,2.35622959618568,5
"2961",83,832,2012,3.02713125430895,2.94869630610683,5
"2962",83,832,2014,3.04606419995606,3.06709821772664,5
"2963",83,832,2016,3.54653836814563,3.50976180637645,5
"2964",83,832,2018,NA,3.40051761044042,5
"2965",83,833,2010,2.55358031254675,2.53345858943571,5
"2966",83,833,2012,3.33002558351807,3.32998733248161,5
"2967",83,833,2014,3.28287092336857,3.27018831529216,5
"2968",83,833,2016,3.40427906921795,3.38237480723225,5
"2969",83,833,2018,NA,3.13309892738059,5
"2970",83,834,2010,2.53407630127052,2.52492597623535,5
"2971",83,834,2012,2.8308890039865,2.83731079996222,5
"2972",83,834,2014,2.99330253545779,2.9918195812476,5
"2973",83,834,2016,2.85142773557408,2.87910770854775,5
"2974",83,834,2018,NA,3.08062761580177,5
"2975",83,835,2010,2.53034838535434,2.52740438546351,5
"2976",83,835,2012,3.04937381320226,3.06242090009582,5
"2977",83,835,2014,3.28316111967392,3.30643699558321,5
"2978",83,835,2016,3.32669436596659,3.33833455504354,5
"2979",83,835,2018,NA,2.9964844811935,5
"2980",83,836,2010,2.45176170904661,2.47570631143509,5
"2981",83,836,2012,2.87855447134224,2.87707451086042,5
"2982",83,836,2014,3.24979272710816,3.2488944664199,5
"2983",83,836,2016,3.35465826237176,3.3566480306792,5
"2984",83,836,2018,NA,2.94797278856718,5
"2985",83,837,2010,2.8878918817802,2.84662004434555,5
"2986",83,837,2012,2.8182207620825,2.80840083601574,5
"2987",83,837,2014,2.87918811147955,2.86771865083285,5
"2988",83,837,2016,2.76966477749163,2.79082491593183,5
"2989",83,837,2018,NA,2.99087566790273,5
"2990",83,838,2010,2.32120004828476,2.32182610643048,5
"2991",83,838,2012,3.13517748862456,3.13856940238013,5
"2992",83,838,2014,2.93144478970694,2.93423556462222,5
"2993",83,838,2016,3.36316402904999,3.35585146168745,5
"2994",83,838,2018,NA,3.2640543470721,5
"2995",84,842,2010,3.09589776342301,3.08409307618782,5
"2996",84,842,2012,3.46307750692461,3.47558962370219,5
"2997",84,842,2014,3.47065435645978,3.46720068827651,5
"2998",84,842,2016,3.65041902585414,3.65054286924204,5
"2999",84,842,2018,NA,3.01607809127563,5
"3000",84,844,2010,2.22486422225423,2.22423314154937,5
"3001",84,844,2012,2.91658398049856,2.92370095451496,5
"3002",84,844,2014,2.97468989569451,2.98824141573564,5
"3003",84,844,2016,2.95645183227358,2.98273398716319,5
"3004",84,844,2018,NA,2.84465951937814,5
"3005",84,845,2010,2.568640987854,2.56865666880755,5
"3006",84,845,2012,3.01896866359596,3.00441173024704,5
"3007",84,845,2014,2.66435828434302,2.72282830522885,5
"3008",84,845,2016,2.84355474384434,2.8597632504869,5
"3009",84,845,2018,NA,2.80998121256661,5
"3010",84,846,2010,2.36768852203237,2.37856589550294,5
"3011",84,846,2012,3.0029711522893,3.037075071598,5
"3012",84,846,2014,2.98962176488161,3.00153915131749,5
"3013",84,846,2016,3.03809662056145,3.07687448653872,5
"3014",84,846,2018,NA,2.92467315023548,5
"3015",84,847,2010,2.5545180682502,2.55712058275467,5
"3016",84,847,2012,2.59878210315345,2.60076250139946,5
"3017",84,847,2014,3.47051108057746,3.40853108201125,5
"3018",84,847,2016,3.1197510947681,3.21005174064435,5
"3019",84,847,2018,NA,2.89023772733238,5
"3020",84,848,2010,1.88354090162152,1.85755967895344,5
"3021",84,848,2012,2.7428487301218,2.73278946998431,5
"3022",84,848,2014,3.18356785191566,3.18780005330958,5
"3023",84,848,2016,3.36912171042034,3.36147207638367,5
"3024",84,848,2018,NA,2.97619261001232,5
